"supplier_id","supplier_name","country","latitude","longitude","supply_date","bulan","tanggal","total_supplied_value"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-05 00:00:00+00","2","5","1440290"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-06 00:00:00+00","2","6","866185"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-07 00:00:00+00","2","7","787510"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-08 00:00:00+00","2","8","1142080"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-09 00:00:00+00","2","9","1061725"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-10 00:00:00+00","2","10","821950"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-11 00:00:00+00","2","11","968980"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-12 00:00:00+00","2","12","926245"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-13 00:00:00+00","2","13","1009305"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-14 00:00:00+00","2","14","1012325"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-15 00:00:00+00","2","15","975410"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-16 00:00:00+00","2","16","1235380"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-17 00:00:00+00","2","17","912705"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-18 00:00:00+00","2","18","1018085"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-19 00:00:00+00","2","19","1182745"
"77","Davis Ltd ","Portugal","40.0332629","-7.8896263","2023-02-20 00:00:00+00","2","20","200625"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-01 00:00:00+00","2","1","628465"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-02 00:00:00+00","2","2","995330"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-03 00:00:00+00","2","3","1028795"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-04 00:00:00+00","2","4","938540"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-05 00:00:00+00","2","5","1103320"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-06 00:00:00+00","2","6","842360"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-07 00:00:00+00","2","7","673655"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-08 00:00:00+00","2","8","833790"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-09 00:00:00+00","2","9","1161365"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-10 00:00:00+00","2","10","1296160"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-11 00:00:00+00","2","11","1336865"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-12 00:00:00+00","2","12","1138640"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-13 00:00:00+00","2","13","811625"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-14 00:00:00+00","2","14","974250"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-15 00:00:00+00","2","15","964855"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-16 00:00:00+00","2","16","905115"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-17 00:00:00+00","2","17","1060930"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-18 00:00:00+00","2","18","1123060"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-19 00:00:00+00","2","19","1314355"
"78","Owen-Bryan ","Taiwan*","23.9739374","120.9820179","2023-02-20 00:00:00+00","2","20","369615"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-01 00:00:00+00","2","1","1275350"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-02 00:00:00+00","2","2","1785830"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-03 00:00:00+00","2","3","1997245"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-04 00:00:00+00","2","4","1695455"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-05 00:00:00+00","2","5","2198970"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-06 00:00:00+00","2","6","2051115"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-07 00:00:00+00","2","7","2164335"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-08 00:00:00+00","2","8","1882100"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-09 00:00:00+00","2","9","1943550"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-10 00:00:00+00","2","10","1714695"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-11 00:00:00+00","2","11","2151535"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-12 00:00:00+00","2","12","2357255"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-13 00:00:00+00","2","13","1718520"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-14 00:00:00+00","2","14","1910690"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-15 00:00:00+00","2","15","1844115"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-16 00:00:00+00","2","16","1914085"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-17 00:00:00+00","2","17","1574825"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-18 00:00:00+00","2","18","2132835"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-19 00:00:00+00","2","19","1983735"
"79","Smith Inc ","Tanzania","-6.5247123","35.7878438","2023-02-20 00:00:00+00","2","20","547230"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-01 00:00:00+00","2","1","431435"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-02 00:00:00+00","2","2","926320"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-03 00:00:00+00","2","3","979660"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-04 00:00:00+00","2","4","856160"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-05 00:00:00+00","2","5","947725"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-06 00:00:00+00","2","6","743155"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-07 00:00:00+00","2","7","766515"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-08 00:00:00+00","2","8","1063410"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-09 00:00:00+00","2","9","1325590"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-10 00:00:00+00","2","10","837325"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-11 00:00:00+00","2","11","1130730"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-12 00:00:00+00","2","12","919705"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-13 00:00:00+00","2","13","1323135"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-14 00:00:00+00","2","14","662885"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-15 00:00:00+00","2","15","1216800"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-16 00:00:00+00","2","16","966930"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-17 00:00:00+00","2","17","1110330"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-18 00:00:00+00","2","18","1257505"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-19 00:00:00+00","2","19","1163545"
"80","Carey-Hebert ","Thailand","14.8971921","100.83273","2023-02-20 00:00:00+00","2","20","389225"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-01 00:00:00+00","2","1","1351010"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-02 00:00:00+00","2","2","1220265"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-03 00:00:00+00","2","3","1390725"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-04 00:00:00+00","2","4","1759135"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-05 00:00:00+00","2","5","2119295"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-06 00:00:00+00","2","6","1839805"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-07 00:00:00+00","2","7","1961475"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-08 00:00:00+00","2","8","1597200"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-09 00:00:00+00","2","9","2214935"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-10 00:00:00+00","2","10","1658680"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-11 00:00:00+00","2","11","1978255"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-12 00:00:00+00","2","12","1801235"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-13 00:00:00+00","2","13","2062290"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-14 00:00:00+00","2","14","1779205"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-15 00:00:00+00","2","15","1827955"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-16 00:00:00+00","2","16","1995150"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-17 00:00:00+00","2","17","1586355"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-18 00:00:00+00","2","18","1834420"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-19 00:00:00+00","2","19","1897820"
"81","Bridges, Bell and Harvey ","Afghanistan","33.7680065","66.2385139","2023-02-20 00:00:00+00","2","20","749140"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-01 00:00:00+00","2","1","567560"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-02 00:00:00+00","2","2","1603860"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-03 00:00:00+00","2","3","1458125"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-04 00:00:00+00","2","4","996805"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-05 00:00:00+00","2","5","1838800"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-06 00:00:00+00","2","6","1372065"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-07 00:00:00+00","2","7","948405"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-08 00:00:00+00","2","8","1444520"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-09 00:00:00+00","2","9","1269450"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-10 00:00:00+00","2","10","1149990"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-11 00:00:00+00","2","11","1494890"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-12 00:00:00+00","2","12","1253985"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-13 00:00:00+00","2","13","1653490"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-14 00:00:00+00","2","14","1556150"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-15 00:00:00+00","2","15","969565"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-16 00:00:00+00","2","16","1504685"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-17 00:00:00+00","2","17","885240"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-18 00:00:00+00","2","18","1256850"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-19 00:00:00+00","2","19","1628245"
"82","Diaz-Martin ","China","35.000074","104.999927","2023-02-20 00:00:00+00","2","20","369535"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-01 00:00:00+00","2","1","903075"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-02 00:00:00+00","2","2","1948595"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-03 00:00:00+00","2","3","1533345"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-04 00:00:00+00","2","4","1860665"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-05 00:00:00+00","2","5","2074640"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-06 00:00:00+00","2","6","1385765"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-07 00:00:00+00","2","7","1016090"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-08 00:00:00+00","2","8","1809160"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-09 00:00:00+00","2","9","1456115"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-10 00:00:00+00","2","10","1427025"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-11 00:00:00+00","2","11","1323400"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-12 00:00:00+00","2","12","1386160"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-13 00:00:00+00","2","13","2086330"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-14 00:00:00+00","2","14","1805100"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-15 00:00:00+00","2","15","1618310"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-16 00:00:00+00","2","16","1757760"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-17 00:00:00+00","2","17","1429960"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-18 00:00:00+00","2","18","1383205"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-19 00:00:00+00","2","19","1318175"
"83","Murray-Campbell ","Colombia","2.8894434","-73.783892","2023-02-20 00:00:00+00","2","20","849730"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-01 00:00:00+00","2","1","1409360"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-02 00:00:00+00","2","2","2817645"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-03 00:00:00+00","2","3","3117340"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-04 00:00:00+00","2","4","3117085"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-05 00:00:00+00","2","5","2285435"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-06 00:00:00+00","2","6","3044320"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-07 00:00:00+00","2","7","1946925"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-08 00:00:00+00","2","8","2247020"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-09 00:00:00+00","2","9","2771260"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-10 00:00:00+00","2","10","2849555"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-11 00:00:00+00","2","11","3467680"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-12 00:00:00+00","2","12","2860515"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-13 00:00:00+00","2","13","3348795"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-14 00:00:00+00","2","14","2600670"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-15 00:00:00+00","2","15","2802795"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-16 00:00:00+00","2","16","3579565"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-17 00:00:00+00","2","17","3212210"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-18 00:00:00+00","2","18","2567830"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-19 00:00:00+00","2","19","2815105"
"84","Collier-Sellers ","Czechia","49.8167003","15.4749544","2023-02-20 00:00:00+00","2","20","840970"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-01 00:00:00+00","2","1","940520"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-02 00:00:00+00","2","2","862405"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-03 00:00:00+00","2","3","954310"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-04 00:00:00+00","2","4","894675"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-05 00:00:00+00","2","5","945070"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-06 00:00:00+00","2","6","1114240"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-07 00:00:00+00","2","7","859095"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-08 00:00:00+00","2","8","718470"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-09 00:00:00+00","2","9","895420"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-10 00:00:00+00","2","10","988850"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-11 00:00:00+00","2","11","1318385"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-12 00:00:00+00","2","12","1260795"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-13 00:00:00+00","2","13","1229945"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-14 00:00:00+00","2","14","857365"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-15 00:00:00+00","2","15","783415"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-16 00:00:00+00","2","16","1123445"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-17 00:00:00+00","2","17","954845"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-18 00:00:00+00","2","18","722855"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-19 00:00:00+00","2","19","942745"
"85","Stephens, Baker and Brown ","Denmark","55.670249","10.3333283","2023-02-20 00:00:00+00","2","20","179475"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-01 00:00:00+00","2","1","1579005"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-02 00:00:00+00","2","2","2263780"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-03 00:00:00+00","2","3","2123245"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-04 00:00:00+00","2","4","2137940"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-05 00:00:00+00","2","5","2358710"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-06 00:00:00+00","2","6","2122650"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-07 00:00:00+00","2","7","2932825"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-08 00:00:00+00","2","8","2098445"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-09 00:00:00+00","2","9","2515260"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-10 00:00:00+00","2","10","1601415"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-11 00:00:00+00","2","11","2002530"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-12 00:00:00+00","2","12","1822880"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-13 00:00:00+00","2","13","2215255"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-14 00:00:00+00","2","14","1969815"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-15 00:00:00+00","2","15","2382840"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-16 00:00:00+00","2","16","1991085"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-17 00:00:00+00","2","17","2216445"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-18 00:00:00+00","2","18","1478275"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-19 00:00:00+00","2","19","1386505"
"86","Fox, Tapia and Ward ","Georgia","32.3293809","-83.1137366","2023-02-20 00:00:00+00","2","20","451410"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-01 00:00:00+00","2","1","807635"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-02 00:00:00+00","2","2","1110830"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-03 00:00:00+00","2","3","945805"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-04 00:00:00+00","2","4","900505"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-05 00:00:00+00","2","5","1495530"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-06 00:00:00+00","2","6","1315380"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-07 00:00:00+00","2","7","1106660"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-08 00:00:00+00","2","8","971980"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-09 00:00:00+00","2","9","1462710"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-10 00:00:00+00","2","10","1114410"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-11 00:00:00+00","2","11","1318580"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-12 00:00:00+00","2","12","1170720"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-13 00:00:00+00","2","13","1278115"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-14 00:00:00+00","2","14","1262195"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-15 00:00:00+00","2","15","939465"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-16 00:00:00+00","2","16","1479195"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-17 00:00:00+00","2","17","1436890"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-18 00:00:00+00","2","18","1166255"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-19 00:00:00+00","2","19","1027785"
"87","Evans, Patel and Smith ","Germany","51.0834196","10.4234469","2023-02-20 00:00:00+00","2","20","367195"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-01 00:00:00+00","2","1","931000"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-02 00:00:00+00","2","2","2061995"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-03 00:00:00+00","2","3","1637120"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-04 00:00:00+00","2","4","1695840"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-05 00:00:00+00","2","5","1205580"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-06 00:00:00+00","2","6","1622545"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-07 00:00:00+00","2","7","1660505"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-08 00:00:00+00","2","8","2031055"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-09 00:00:00+00","2","9","2048685"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-10 00:00:00+00","2","10","2980995"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-11 00:00:00+00","2","11","1722780"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-12 00:00:00+00","2","12","2023430"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-13 00:00:00+00","2","13","1780905"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-14 00:00:00+00","2","14","1853900"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-15 00:00:00+00","2","15","1736110"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-16 00:00:00+00","2","16","1970380"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-17 00:00:00+00","2","17","1487885"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-18 00:00:00+00","2","18","1698385"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-19 00:00:00+00","2","19","1379355"
"88","Martinez-Jones ","Ghana","8.0300284","-1.0800271","2023-02-20 00:00:00+00","2","20","881510"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-01 00:00:00+00","2","1","1205140"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-02 00:00:00+00","2","2","1632535"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-03 00:00:00+00","2","3","1257985"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-04 00:00:00+00","2","4","1525470"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-05 00:00:00+00","2","5","2315865"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-06 00:00:00+00","2","6","1916755"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-07 00:00:00+00","2","7","1654050"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-08 00:00:00+00","2","8","1963755"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-09 00:00:00+00","2","9","1635585"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-10 00:00:00+00","2","10","1314370"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-11 00:00:00+00","2","11","1310465"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-12 00:00:00+00","2","12","2045530"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-13 00:00:00+00","2","13","2161655"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-14 00:00:00+00","2","14","1612355"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-15 00:00:00+00","2","15","1712995"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-16 00:00:00+00","2","16","1584070"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-17 00:00:00+00","2","17","1766880"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-18 00:00:00+00","2","18","2198360"
"89","Cooper Ltd ","India","22.3511148","78.6677428","2023-02-19 00:00:00+00","2","19","2268145"
